PAYMENT_YEAR,DIAGNOSIS_CODE,CMS_HCC_ESRD_V21,CMS_HCC_ESRD_V24,CMS_HCC_V22,CMS_HCC_V24,RXHCC_V05,RXHCC_V08,CMS_HCC_ESRD_V21_FLAG,CMS_HCC_ESRD_V24_FLAG,CMS_HCC_V22_FLAG,CMS_HCC_V24_FLAG,RXHCC_V05_FLAG,RXHCC_V08_FLAG
2020,L98414,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98415,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98416,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98418,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98419,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98421,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98422,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98423,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98424,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98425,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98426,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98428,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98429,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98491,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98492,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98493,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98494,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98495,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98496,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98498,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98499,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,M0000,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00011,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00012,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00019,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00021,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00022,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00029,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00031,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00032,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00039,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00041,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00042,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00049,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00051,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00052,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00059,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00061,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00062,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00069,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00071,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00072,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00079,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0008,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0009,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0010,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00111,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00112,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00119,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00121,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00122,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00129,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00131,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00132,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00139,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00141,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00142,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00149,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00151,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00152,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00159,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00161,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00162,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00169,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00171,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00172,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00179,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0018,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0019,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0020,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00211,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00212,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00219,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00221,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00222,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00229,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00231,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00232,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00239,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00241,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00242,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00249,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00251,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00252,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00259,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00261,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00262,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00269,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00271,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00272,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00279,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0028,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0029,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0080,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00811,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00812,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00819,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00821,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00822,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00829,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00831,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00832,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00839,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00841,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00842,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00849,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00851,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00852,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00859,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00861,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00862,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00869,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00871,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00872,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M00879,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0088,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0089,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M009,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X0,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X11,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X12,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X19,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X21,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X22,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X29,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X31,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X32,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X39,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X41,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X42,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X49,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X51,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X52,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X59,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X61,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X62,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X69,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X71,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X72,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X79,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X8,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M01X9,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0210,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02111,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02112,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02119,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02121,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02122,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02129,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02131,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02132,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02139,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02141,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02142,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02149,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02151,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02152,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02159,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02161,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02162,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02169,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02171,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02172,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02179,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0218,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0219,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0230,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02311,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02312,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02319,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02321,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02322,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02329,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02331,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02332,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02339,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02341,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02342,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02349,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02351,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02352,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02359,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02361,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02362,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02369,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02371,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02372,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M02379,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0238,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0239,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0280,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02811,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02812,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02819,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02821,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02822,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02829,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02831,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02832,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02839,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02841,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02842,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02849,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02851,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02852,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02859,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02861,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02862,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02869,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02871,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02872,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M02879,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0288,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M0289,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M029,39,,39,39,,,Yes,,Yes,Yes,No,
2020,M041,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M042,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M048,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M049,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0500,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05011,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05012,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05019,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05021,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05022,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05029,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05031,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05032,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05039,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05041,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05042,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05049,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05051,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05052,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05059,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05061,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05062,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05069,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05071,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05072,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05079,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0509,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0510,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05111,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05112,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05119,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05121,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05122,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05129,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05131,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05132,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05139,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05141,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05142,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05149,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05151,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05152,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05159,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05161,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05162,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05169,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05171,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05172,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05179,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0519,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0520,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05211,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05212,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05219,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05221,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05222,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05229,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05231,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05232,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05239,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05241,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05242,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05249,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05251,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05252,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05259,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05261,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05262,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05269,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05271,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05272,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05279,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0529,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0530,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05311,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05312,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05319,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05321,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05322,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05329,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05331,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05332,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05339,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05341,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05342,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05349,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05351,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05352,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05359,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05361,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05362,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05369,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05371,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05372,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05379,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0539,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0540,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0540,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05411,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05411,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05412,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05412,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05419,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05419,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05421,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05421,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05422,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05422,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05429,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05429,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05431,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05431,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05432,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05432,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05439,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05439,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05441,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05441,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05442,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05442,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05449,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05449,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05451,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05451,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05452,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05452,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05459,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05459,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05461,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05461,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05462,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05462,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05469,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05469,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05471,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05471,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05472,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05472,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M05479,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05479,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M0549,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0549,75,,,,,,Yes,,Not Applicable,Not Applicable,Not Applicable,
2020,M0550,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0550,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05511,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05511,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05512,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05512,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05519,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05519,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05521,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05521,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05522,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05522,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05529,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05529,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05531,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05531,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05532,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05532,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05539,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05539,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05541,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05541,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05542,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05542,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05549,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05549,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05551,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05551,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05552,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05552,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05559,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05559,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05561,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05561,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05562,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05562,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05569,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05569,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05571,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05571,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05572,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05572,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M05579,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M05579,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M0559,40,,40,40,83,,Yes,,Yes,Yes,Yes,
2020,M0559,75,,75,75,159,,Yes,,Yes,Yes,Yes,
2020,M0560,40,,40,40,83,,Yes,,Yes,Yes,Yes,
